product_id,product_name,description,brand_name,category_name
264,"Áo Khoác Chống Nước Under Armour","<p>Đây là <strong>Áo Khoác Chống Nước Under Armour</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Áo Khoác Nam"
265,"Áo Khoác Dù Nam Puma Active","<p>Đây là <strong>Áo Khoác Dù Nam Puma Active</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Áo Khoác Nam"
266,"Áo Khoác Nỉ Thể Thao Nam Reebok","<p>Đây là <strong>Áo Khoác Nỉ Thể Thao Nam Reebok</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Áo Khoác Nam"
267,"Quần Short Thể Thao DL Training 2024","<p>Đây là <strong>Quần Short Thể Thao DL Training 2024</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Quần Short Nam"
268,"Quần Short Nike Dri-FIT 5 inch","<p>Đây là <strong>Quần Short Nike Dri-FIT 5 inch</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Quần Short Nam"
269,"Quần Short Nam Adidas Designed 2 Move","<p>Đây là <strong>Quần Short Nam Adidas Designed 2 Move</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Quần Short Nam"
270,"Quần Short Nam Under Armour Launch","<p>Đây là <strong>Quần Short Nam Under Armour Launch</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Quần Short Nam"
271,"Quần Short Tập Gym Nam Puma","<p>Đây là <strong>Quần Short Tập Gym Nam Puma</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Quần Short Nam"
272,"Quần Short Chạy Bộ Nam Reebok","<p>Đây là <strong>Quần Short Chạy Bộ Nam Reebok</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Quần Short Nam"
273,"Quần Short Thể Thao Asics Nam","<p>Đây là <strong>Quần Short Thể Thao Asics Nam</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Quần Short Nam"
274,"Quần Short Nam DL Core Pro","<p>Đây là <strong>Quần Short Nam DL Core Pro</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Quần Short Nam"
275,"Quần Dài Nam Signature 8E6D","<p>Đây là <strong>Quần Dài Nam Signature 8E6D</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Quần Dài Nam"
276,"Quần Dài Nam Signature DAF8","<p>Đây là <strong>Quần Dài Nam Signature DAF8</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Quần Dài Nam"
277,"Quần Dài Thể Thao Nam DL Tech","<p>Đây là <strong>Quần Dài Thể Thao Nam DL Tech</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Quần Dài Nam"
278,"Quần Jogger Nam Adidas Essentials","<p>Đây là <strong>Quần Jogger Nam Adidas Essentials</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Quần Dài Nam"
279,"Quần Track Pants Nam Nike Dri-FIT","<p>Đây là <strong>Quần Track Pants Nam Nike Dri-FIT</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Quần Dài Nam"
280,"Quần Dài Nam Under Armour Rival","<p>Đây là <strong>Quần Dài Nam Under Armour Rival</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Quần Dài Nam"
281,"Quần Thể Thao Nam Puma Iconic","<p>Đây là <strong>Quần Thể Thao Nam Puma Iconic</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Quần Dài Nam"
282,"Quần Dài Tập Gym Nam Reebok","<p>Đây là <strong>Quần Dài Tập Gym Nam Reebok</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Quần Dài Nam"
283,"Giày Chạy Bộ Nữ Signature 6DE3","<p>Đây là <strong>Giày Chạy Bộ Nữ Signature 6DE3</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Chạy Bộ Nữ"
284,"Giày Chạy Bộ Nữ Signature 5F21","<p>Đây là <strong>Giày Chạy Bộ Nữ Signature 5F21</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Chạy Bộ Nữ"
285,"Giày Chạy Bộ Nữ DL DL-Fly 2","<p>Đây là <strong>Giày Chạy Bộ Nữ DL DL-Fly 2</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Chạy Bộ Nữ"
286,"Giày Nike Air Zoom Pegasus Nữ","<p>Đây là <strong>Giày Nike Air Zoom Pegasus Nữ</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Chạy Bộ Nữ"
287,"Giày Adidas Ultraboost Light Nữ","<p>Đây là <strong>Giày Adidas Ultraboost Light Nữ</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Chạy Bộ Nữ"
288,"Giày ASICS Gel-Kayano 30 Nữ","<p>Đây là <strong>Giày ASICS Gel-Kayano 30 Nữ</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Chạy Bộ Nữ"
289,"Giày Puma Velocity Nitro Nữ","<p>Đây là <strong>Giày Puma Velocity Nitro Nữ</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Chạy Bộ Nữ"
290,"Giày New Balance Gel Nữ","<p>Đây là <strong>Giày New Balance Gel Nữ</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Chạy Bộ Nữ"
291,"Giày Cầu Lông Nữ Yonex SHB-01MXLX","<p>Đây là <strong>Giày Cầu Lông Nữ Yonex SHB-01MXLX</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Cầu Lông Nữ"
292,"Giày Cầu Lông Nữ DL Wing Lite","<p>Đây là <strong>Giày Cầu Lông Nữ DL Wing Lite</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Cầu Lông Nữ"
293,"Giày Cầu Lông Nữ Lining Halbertec","<p>Đây là <strong>Giày Cầu Lông Nữ Lining Halbertec</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Cầu Lông Nữ"
294,"Giày Cầu Lông Nữ Victor A970W","<p>Đây là <strong>Giày Cầu Lông Nữ Victor A970W</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Cầu Lông Nữ"
295,"Giày Cầu Lông Nữ Kawasaki K086W","<p>Đây là <strong>Giày Cầu Lông Nữ Kawasaki K086W</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Cầu Lông Nữ"
296,"Giày Cầu Lông Nữ Mizuno Wave Fang","<p>Đây là <strong>Giày Cầu Lông Nữ Mizuno Wave Fang</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Cầu Lông Nữ"
297,"Giày Cầu Lông Nữ Kumpoo K520W","<p>Đây là <strong>Giày Cầu Lông Nữ Kumpoo K520W</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Cầu Lông Nữ"
298,"Giày Cầu Lông Nữ Asics Gel-Blade","<p>Đây là <strong>Giày Cầu Lông Nữ Asics Gel-Blade</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Cầu Lông Nữ"
299,"Giày Thể Thao Nữ Signature 97E1","<p>Đây là <strong>Giày Thể Thao Nữ Signature 97E1</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Thể Thao Nữ"
300,"Giày Thể Thao Nữ Signature 5703","<p>Đây là <strong>Giày Thể Thao Nữ Signature 5703</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Thể Thao Nữ"
301,"Giày Thể Thao Nữ Nike Metcon 8W","<p>Đây là <strong>Giày Thể Thao Nữ Nike Metcon 8W</strong>. Sản phẩm chính hãng cao cấp, chất liệu siêu nhẹ, thoáng khí. Phù hợp cho mọi hoạt động thể thao cường độ cao. Thiết kế ôm form, tôn dáng, mang lại sự thoải mái tối đa.</p><ul><li>Chất liệu: 100% Cao cấp</li><li>Tính năng: Thấm hút mồ hôi, co giãn 4 chiều</li><li>Thương hiệu: Axeron</li></ul>",,"Giày Thể Thao Nữ"
